pc11_state_id,pc11_district_id,state_name,district_name,st_share,sc_share,ptg_share,tot_p,inc_5k_plus_share,ed_prim_share,land_own_share
3,37,punjab,jalandhar,0.0,0.18969349807991862,0.0003615642529454252,243179.0,0.46724407909631405,0.6011749065615639,0.29447180111612614
3,38,punjab,hoshiarpur,0.00017716520314220316,0.1334415081272111,0.0014596820730942907,127354.0,0.48343913043775555,0.6193834504198695,0.3489401764408608
3,39,punjab,shahid bhagat singh nagar,2.680605587859778e-06,0.16140436976941094,0.006445673346162532,76165.0,0.493884922015493,0.5327932381795513,0.36011951591610286
3,40,punjab,fatehgarh sahib,0.0,0.11119928974396784,5.991863432952888e-05,58063.0,0.46875975437382644,0.5409125924947109,0.41702984200222765
3,40,punjab,patiala,0.0,0.0125795257999036,0.0,266.0,0.2783505119818592,0.6992481131302682,0.2749140916513823
3,41,punjab,ludhiana,0.0,0.06730683147907256,0.0,6051.0,0.3051863584667444,0.6215383446216584,0.4426795470714569
3,42,punjab,moga,1.2367308443299041e-05,0.12312684650458512,0.0011160403507120993,104071.0,0.4028472007121772,0.5105951568855646,0.43524411218656095
3,43,punjab,firozpur,3.830402997086809e-05,0.18238673876327927,0.0032088155956875703,238330.0,0.396162203200343,0.43690731854147197,0.46849699454654353
3,44,punjab,muktsar,0.0,0.1401802501846948,0.002183988571201112,71127.0,0.4094034939691232,0.41997777407282383,0.39912760466465663
3,45,punjab,faridkot,0.0,0.13026449606282475,0.0034007949721028136,85931.0,0.42242481244122326,0.46532301098844153,0.4346301015352179
3,46,punjab,bathinda,0.0,0.11030418240904732,3.4682477986358336e-05,123213.0,0.4176295169129752,0.4304337605726028,0.48996240549815306
3,47,punjab,mansa,0.0,0.114883069074204,0.0010887133639927967,72477.0,0.33445351444842186,0.40548674198759704,0.45581307843671875
3,48,punjab,patiala,0.0,0.09526053019648079,3.772779953628088e-05,227515.0,0.42729833389034705,0.4602844963743659,0.3775855494292414
3,49,punjab,amritsar,7.572602860781487e-06,0.0855227969797222,0.029163032023916364,198622.0,0.46644914026928347,0.4935809267297941,0.29781501494998414
3,50,punjab,tarn taran,5.363655904055296e-06,0.10008957919120094,0.0031145188966294436,209618.0,0.3718694200530994,0.4431685651178961,0.483729007068377
3,51,punjab,rupnagar,8.419342339038846e-05,0.0947465510971792,0.0022943756418195927,86456.0,0.4343068423064796,0.559417428908265,0.45900293866953645
3,52,punjab,rupnagar,0.0,0.0540560392694453,0.0,590.0,0.2679557981823689,0.881355950791957,0.2734806685816517
3,52,punjab,sahibzada ajit singh nagar,0.0,0.08921924758487876,0.0013832340646991142,85603.0,0.42940066718385395,0.5630963686077545,0.39868840423697327
3,53,punjab,sangrur,6.709653309773797e-06,0.10225881425619834,0.0009289751266778383,275485.0,0.413214287904893,0.4910155675521721,0.4331243968503998
3,54,punjab,barnala,0.0,0.10092529407625415,0.0,30942.0,0.43475765350167866,0.46934471223965163,0.4510373767526423
4,55,chandigarh,chandigarh,0.0,0.0578908987249458,0.0,21593.0,0.4548455888633705,0.606817017038032,0.0417556816486471
